"8010079","RE10",8,3
"8010103","RE10",16,4
"8011131","RE10",8,5
"8010351","RE10",4,6
"8012371","RE10",9,7
"8011387","RE10",4,8
"8010161","RE10",5,9
"8010095","RE10",3,10
"8013093","RE10",11,11
"8010205","RE10",9,12
"8010077","RE14",0,0
"8010302","RE14",4,1
"8011322","RE14",16,2
"8012282","RE14",7,3
"8010222","RE14",12,4
"8013275","RE14",3,5
"8012393","RE14",4,6
"8011486","RE14",5,7
"8011960","RE14",7,8
"8011048","RE14",7,9
"8011537","RE14",10,10
"8010103","RE14",7,11
"8012145","RE15",0,0
"8012565","RE15",15,1
"8010073","RE18",0,0
"8011414","RE18",10,1
"8012469","RE18",6,2
"8010183","RE18",7,3
"8010327","RE18",5,4
"8010308","RE18",16,5
"8012565","RE18",9,6
"8012145","RE18",7,7
"8011749","RE18",11,8
"8010285","RE18",5,9
"8013267","RE18",8,10
"8010072","RE18",5,11
"8010089","RE18",9,12
"8013444","RE18",3,13
"8010085","RE18",3,14
"8011160","S5BVG",0,0
"8011306","S5BVG",3,1
"9100002","S5BVG",2,2
"8011155","S5BVG",2,3
"9100004","S5BVG",1,4
"8010255","S5BVG",1,5
"9120004","S5BVG",2,6
"9120003","S5BVG",3,7
"9160003","S5BVG",2,8
"8010036","S5BVG",2,9
"NDS000110501","RB77",0,0
"NDS000110502","RB77",8,1
"NDS000110503","RB77",5,2
"NDS000110504","RB77",9,3
"NDS000110259","RB77",11,4
"NDS000110295","RB77",8,5
"NDS000110215","RB77",10,6
"NDS000110448","RB77",10,7
"NDS000110505","RB77",5,8
"NDS000110506","RB77",3,9
"NDS000110405","RB77",7,10
"NDS000110349","RB77",6,11
"NDS000110507","RB77",5,12
"NDS000110209","RB77",7,13
"NDS000110523","S5",0,0
"NDS000110522","S5",14,1
"NDS000110524","S5",16,2
"NDS000110521","S5",7,3
"NDS000110520","S5",8,4
"NDS000110291","S5",2,5
"NDS000110519","S5",11,6
"NDS000110215","S5",5,7
"NDS000110297","S5",12,8
"NDS000110254","S5",6,9
"NDS000110508","S5",4,10
"NDS000110509","S5",5,11
"NDS000110510","S5",4,12
"NDS000110511","S5",3,13
"NDS000110512","S5",7,14
"NDS000110513","S5",5,15
"NDS000110202","S5",5,16
"NDS000110514","S5",5,17
"NDS000110515","S5",3,18
"NDS000110516","S5",3,19
"NDS000110216","S5",6,20
"NDS000110517","S5",2,21
"NDS000110518","S5",5,22
"8010268","RE4B",0,0
"8012839","RE4B",5,1
"8010179","RE4B",19,2
"MV0000003","RE4B",7,3
"8011456","RE4B",7,4
"8013162","RE4B",7,5
"9550203","RB14MV",0,0
"9550202","RB14MV",4,1
"9550198","RB14MV",12,2
"9550196","RB14MV",10,3
"9215691","RB14MV",7,4
"9500351","RB17",0,0
"9550207","RB17",6,1
"9550209","RB17",4,2
"8010018","RB17",5,3
"8012264","RB17",5,4
"8010324","RB17",15,5
"719950005","RB17",2,6
"9550211","RB17",3,7
"9550212","RB17",5,8
"9550213","RB17",3,9
"9550214","RB17",5,10
"9550215","RB17",6,11
"9550216","RB17",4,12
"9550135","RB17",7,13
"9500351","RB11MV",0,0
"MV0000007","RB11MV",5,1
"MV0000008","RB11MV",4,2
"MV0000009","RB11MV",3,3
"MV0000010","RB11MV",8,4
"MV0000011","RB11MV",4,5
"MV0000012","RB11MV",5,6
"MV0000013","RB11MV",4,7
"MV0000014","RB11MV",5,8
"MV0000015","RB11MV",5,9
"MV0000016","RB11MV",5,10
"MV0000017","RB11MV",3,11
"MV0000018","RB11MV",4,12
"MV0000019","RB11MV",8,13
"MV0000020","RB11MV",6,14
"MV0000021","RB11MV",8,15
"MV0000022","RB11MV",6,16
"MV0000023","RB11MV",6,17
"MV0000024","RB11MV",5,18
"MV0000025","RB11MV",7,19
"MV0000026","RB11MV",2,20
"MV888888838","RE9MV",0,0
"MV0000027","RE9MV",3,1
"MV0000028","RE9MV",5,2
"MV0000029","RE9MV",7,3
"MV0000030","RE9MV",9,4
"MV0000031","RE9MV",5,5
"MV0000032","RE9MV",6,6
"MV0000033","RE9MV",5,7
"MV0000034","RE9MV",6,8
"MV0000035","RE9MV",4,9
"8010338","RE9MV",7,10
"MV0000036","RE9MV",4,11
"MV0000037","RE9MV",5,12
"MV0000038","RE9MV",7,13
"MV0000039","RE9MV",5,14
"MV0000040","RE9MV",5,15
"MV0000041","RE9MV",4,16
"MV0000042","RE9MV",4,17
"MV0000043","RE9MV",7,18
"MV0000044","RE9MV",4,19
"8010304","RE9MV",11,20
"MV888888839","RE9MVB",0,0
"MV0000059","RE9MVB",4,1
"MV0000060","RE9MVB",3,2
"MV0000029","RE9MVB",7,3
"MV888888830","RB25",0,0
"MV0000045","RB25",4,1
"MV0000046","RB25",3,2
"MV0000038","RB25",5,3
"MV888888843","PRE103",0,0
"MV0000048","PRE103",4,1
"MV0000049","PRE103",6,2
"MV0000050","PRE103",6,3
"MV0000051","PRE103",5,4
"MV888888839","PRE103",11,5
"MV0000052","PRE103",7,6
"MV0000053","PRE103",6,7
"MV888888840","PRE103",8,8
"MV0000054","PRE103",8,9
"MV888888841","PRE103",5,10
"MV0000055","PRE103",4,11
"MV888888842","PRE103",5,12
"8010324","RB13MV",0,0
"MV0000056","RB13MV",5,1
"MV0000057","RB13MV",1,2
"MV0000058","RB13MV",2,3
"9560117","RB13MV",9,4
"9560145","RB13MV",6,5
"8010324","RB13MVB",0,0
"9550211","RB13MVB",2,1
"9559828","RB13MVB",4,2
"9560162","RB13MVB",7,3
"9560208","RB13MVB",4,4
"9560104","RB13MVB",11,5
"9560187","RB13MVB",5,6
"9560110","RB13MVB",3,7
"9560106","RB13MVB",4,8
"9215691","RB13MVB",8,9
"8010392","RB24MV",0,0
"8013133","RB24MV",3,1
"8011992","RB24MV",4,2
"8012617","RB24MV",7,3
"8010361","RB15MV",0,0
"9550187","RB15MV",4,1
"9550188","RB15MV",3,2
