"900000009251","Berlin, Maxstr.",52.549244,13.363822
"900000009252","Berlin, Exerzierstr.",52.554017,13.371704
"900000009253","Berlin, Uferstr.",52.553259,13.378167
"900000009254","Berlin, Ritterlandweg/Soldiner Straße",52.560328,13.376929
"900000010201","Berlin, Sylter Str.",52.542327,13.336934
"900000010251","Berlin, Virchow-Klinikum",52.543524,13.338811
"900000011101","U Rehberge (Berlin)",52.55667,13.341013
"900000011102","U Afrikanische Str. (Berlin)",52.560862,13.333502
"900000011103","Berlin, Otawistraße",52.552681,13.336881
"900000011104","Berlin, Glasgower Str.",52.554915,13.345972
"900000011105","Berlin, Londoner Str.",52.563398,13.342912
"900000011151","Berlin, Türkenstr.",52.553506,13.346593
"900000011152","Berlin, Bristolstr.",52.558562,13.351614
"900000011153","Berlin, Septimerstraße",52.564254,13.338708
"900000011154","Berlin, Nachtigalplatz",52.55686,13.334593
"900000011155","Berlin, Transvaalstr.",52.550771,13.338887
"900000011201","Berlin, Louise-Schroeder-Platz",52.556982,13.365603
"900000011206","Berlin, Holländerstr./Aroser Allee",52.562088,13.353757
"900000011207","Berlin, Brienzer Str.",52.561949,13.359578
"900000011251","Berlin, Iranische Str.",52.554874,13.365981
"900000011252","Berlin, Osram-Höfe",52.553696,13.358291
"900000012101","S Anhalter Bahnhof (Berlin)",52.504538,13.382077
"900000012102","U Kochstr./Checkpoint Charlie (Berlin)",52.506673,13.390863
"900000012103","U Hallesches Tor (Berlin)",52.497774,13.39176
"900000012104","Berlin, Lindenstr./Oranienstr.",52.506962,13.398369
"900000012105","Berlin, Abgeordnetenhaus",52.506553,13.379666
"900000012151","Berlin, Willy-Brandt-Haus",52.500413,13.38744
"900000012152","Berlin, Blücherstr.",52.495785,13.396616
"900000012153","Berlin, Wilhelmstr./Kochstr.",52.50589,13.386361
"900000012154","Berlin, Charlottenstr.",52.506885,13.393536
"900000012155","Berlin, Waldeckpark",52.506175,13.401835
"900000012156","Berlin, Alexandrinenstr.",52.505154,13.405322
"900000012157","Berlin, Jüdisches Museum",52.503543,13.395639
"900000012158","Berlin, Franz-Klühs-Str.",52.500417,13.394804
"900000013101","U Moritzplatz (Berlin)",52.503739,13.410947
"900000013102","U Kottbusser Tor (Berlin)",52.499047,13.417748
"900000013103","U Prinzenstr. (Berlin)",52.498327,13.406551
"900000013104","Berlin, Prinzenstr./Ritterstr.",52.501647,13.409275
"900000013151","Berlin, Segitzdamm",52.500239,13.41434
"900000013152","Berlin, Oranienplatz",52.502244,13.41573
"900000014101","U Görlitzer Bahnhof (Berlin)",52.499145,13.427145
"900000014102","U Schlesisches Tor (Berlin)",52.501147,13.441791
"900000014103","Berlin, Adalbertstr./Oranienstr.",52.501285,13.419293
"900000014105","Berlin, Waldemarstr./Manteuffelstr.",52.501172,13.427919
"900000014106","Berlin, Lausitzer Platz",52.49947,13.431914
"900000014107","Berlin, Bethaniendamm",52.507214,13.428439
"900000014151","Berlin, Waldemarstr./Adalbertstr.",52.50289,13.421819
"900000014152","Berlin, Mariannenplatz",52.502203,13.424418
"900000014153","Berlin, Wrangelstr.",52.503492,13.430012
"900000014154","Berlin, Eisenbahnstr.",52.504475,13.434934
"900000014155","Berlin, Falckensteinstr.",52.500052,13.443949
"900000014156","Berlin, Heinrichplatz",52.500271,13.422912
"900000015101","Berlin, Heckmannufer",52.497011,13.449298
"900000015103","Berlin, Glogauer Str.",52.493536,13.437272
"900000015104","Berlin, Ohlauer Str.",52.495569,13.430476
"900000015151","Berlin, Taborstraße",52.498214,13.447261
"900000015152","Berlin, Spreewaldplatz",52.497644,13.43128
"900000016101","U Gneisenaustr. (Berlin)",52.491252,13.395382
"900000016103","Berlin, Zossener Brücke",52.498427,13.395845
"900000016151","Berlin, Marheinekeplatz",52.489383,13.393821
"900000016152","Berlin, Jüterboger Str.",52.486248,13.394414
"900000016153","Berlin, Gneisenaustr./Baerwaldstr.",52.490386,13.400214
"900000016154","Berlin, Urbanstr./Baerwaldstr.",52.49391,13.403182
"900000016157","Berlin, Tempelherrenstraße",52.494335,13.400634
"900000016201","U Schönleinstr. (Berlin)",52.493341,13.421912
"900000016202","U Südstern (Berlin)",52.489219,13.407685
"900000016203","Berlin, Klinikum Am Urban",52.493364,13.406787
"900000016204","Berlin, Körtestr.",52.492039,13.41234
"900000016250","Berlin, Hasenheide",52.487556,13.418968
"900000016251","Berlin, Fichtestraße",52.488338,13.412987
"900000016252","Berlin, Graefestr.",52.490969,13.416148
"900000016254","Berlin, Wilmsstr.",52.49519,13.404342
"900000016255","Berlin, Kottbusser Brücke",52.495534,13.420698
"900000017100","Berlin, Obentrautstr./U Mehringdamm",52.495817,13.389342
"900000017101","U Mehringdamm (Berlin)",52.493567,13.38814
"900000017102","U Platz der Luftbrücke (Berlin)",52.48487,13.385927
"900000017103","U Gleisdreieck (Berlin)",52.499587,13.374293
"900000017104","U Möckernbrücke (Berlin)",52.498944,13.383256
"900000017105","Berlin, Yorckstr./Großbeerenstr.",52.493634,13.383826
"900000017106","Berlin, Platz der Luftbrücke",52.483441,13.387038
"900000017109","Berlin, Katzbachstr./Kreuzbergstr.",52.48931,13.377064
"900000017151","Berlin, Bergmannstr.",52.490071,13.386511
"900000017152","Berlin, Kreuzberg/Wasserfall",52.490174,13.382333
"900000017181","Berlin, Columbiadamm/Platz der Luftbrücke",52.484359,13.390012
"900000018101","U Jakob-Kaiser-Platz (Berlin)",52.536985,13.293661
"900000018102","U Halemweg (Berlin)",52.536703,13.286578
"900000018103","Berlin, Weltlingerbrücke",52.539576,13.295064
"900000018105","Berlin, Hinckeldeybrücke",52.546621,13.299222
"900000018106","Berlin, Goerdelerdamm",52.534949,13.29817
"900000018151","Berlin, Habermannzeile",52.539671,13.291279
"900000018152","Berlin, Hofackerzeile",52.537105,13.290865
"900000018153","Berlin, Dahrendorfzeile",52.535148,13.289038
"900000019102","Berlin, Gloedenpfad",52.539408,13.302134
"900000019103","Berlin, Seestr./Beusselstr.",52.538228,13.326292
"900000019152","Berlin, Gedenkstätte Plötzensee",52.5421,13.324383
"900000019153","Berlin, Friedrich-Olbricht-Damm/Saatwinkler Damm",52.547552,13.312577
"900000019155","Berlin, Thaters Privatweg",52.539446,13.310109
"900000019156","Berlin, Kolonie Zukunft",52.539464,13.305231
"900000019158","Berlin, Berliner Großmarkt",52.536651,13.327005
"900000019202","Berlin, Reichweindamm",52.535653,13.300402
"900000019203","Berlin, Friedrich-Olbricht-Damm/Heckerdamm",52.541216,13.314967
"900000019204","U Mierendorffplatz (Berlin)",52.525785,13.305707
"900000019252","Berlin, Wirmerzeile",52.536903,13.302708
"900000019253","Berlin, Keplerstr.",52.528144,13.304866
"900000020101","Berlin, Friedhöfe Fürstenbrunner Weg",52.524469,13.279296
"900000020102","Berlin, Rohrdammbrücke",52.528499,13.26979
"900000020103","Berlin, Kirschenallee",52.520384,13.267228
"900000020105","Berlin, Machandelweg",52.524825,13.245063
"900000020151","Berlin, Fürstenbrunner Weg",52.520957,13.27993
"900000020152","Berlin, Kastanienallee",52.519513,13.272227
"900000020153","Berlin, DRK-Kliniken Westend",52.518712,13.276432
"900000020201","S+U Jungfernheide Bhf (Berlin)",52.530431,13.300135
"900000020204","Berlin, Sophie-Charlotten-Str.",52.518816,13.286792
"900000020206","Berlin, Pulsstr.",52.52432,13.285612
"900000020207","Berlin, Tegeler Weg/S Jungfernheide",52.529407,13.296238
"900000020208","Berlin, Osnabrücker Straße",52.526914,13.297388
"900000020252","Berlin, Schlossbrücke",52.522941,13.299908
"900000020271","Berlin, Mollwitzstr.",52.522152,13.285685
"900000020272","Berlin, Schlosspark-Klinik",52.522839,13.288737
"900000020281","Berlin, Goerdelersteg",52.532177,13.305899
"900000021102","Berlin, Marchbrücke",52.517097,13.323963
"900000021151","Berlin, Marchstr.",52.513495,13.322639
"900000021152","Berlin, Franklinstr.",52.522043,13.328141
"900000021181","Berlin, Helmholtzstr.",52.520827,13.321238
"900000022101","U Sophie-Charlotte-Platz (Berlin)",52.51097,13.297463
"900000022103","Berlin, Klausenerplatz",52.519125,13.291368
"900000022105","Berlin, Haubachstr.",52.515391,13.300864
"900000022106","Berlin, Bismarckstr./Kaiser-Friedrich-Str.",52.511284,13.301597
"900000022151","Berlin, Eosanderstr.",52.518268,13.304013
"900000022152","Berlin, Seelingstr.",52.516374,13.296444
"900000022153","Berlin, Zillestraße",52.513367,13.2969
"900000022171","Berlin, Schloss Charlottenburg",52.519255,13.295954
